sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
20165;BMP180;10242;50.526;9.710;2020-06-10T10:11:29;97593.00;;;14.50
20165;BMP180;10242;50.526;9.710;2020-06-10T10:14:08;97594.00;;;14.70
20165;BMP180;10242;50.526;9.710;2020-06-10T10:16:49;97582.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T10:19:26;97581.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T10:22:13;97584.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T10:24:48;97584.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T10:27:30;97577.00;;;15.10
20165;BMP180;10242;50.526;9.710;2020-06-10T10:30:08;97571.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T10:32:44;97573.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T10:35:26;97571.00;;;15.40
20165;BMP180;10242;50.526;9.710;2020-06-10T10:38:09;97569.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T10:40:54;97573.00;;;16.10
20165;BMP180;10242;50.526;9.710;2020-06-10T10:43:39;97574.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T10:46:29;97568.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T10:49:19;97566.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T10:51:55;97554.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T10:54:45;97554.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T10:57:23;97560.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T11:00:07;97562.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T11:02:51;97560.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:05:35;97555.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:08:28;97559.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:11:13;97563.00;;;16.60
20165;BMP180;10242;50.526;9.710;2020-06-10T11:13:54;97562.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T11:16:41;97570.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T11:19:34;97559.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:22:18;97552.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T11:24:54;97556.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T11:27:39;97554.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:30:17;97557.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T11:32:55;97553.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T11:35:24;97554.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T11:38:17;97556.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:40:56;97558.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T11:43:41;97560.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T11:46:26;97567.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T11:49:10;97572.00;;;16.90
20165;BMP180;10242;50.526;9.710;2020-06-10T11:51:44;97567.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T11:54:13;97562.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T11:56:57;97564.00;;;16.60
20165;BMP180;10242;50.526;9.710;2020-06-10T11:59:51;97568.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T12:02:41;97573.00;;;16.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:05:26;97571.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:08:23;97569.00;;;16.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:11:01;97576.00;;;17.20
20165;BMP180;10242;50.526;9.710;2020-06-10T12:13:40;97559.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:16:21;97557.00;;;17.30
20165;BMP180;10242;50.526;9.710;2020-06-10T12:19:01;97554.00;;;17.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:21:46;97552.00;;;17.40
20165;BMP180;10242;50.526;9.710;2020-06-10T12:24:27;97544.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T12:27:11;97543.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:29:44;97538.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:32:34;97543.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:35:19;97537.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:38:00;97537.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:40:47;97533.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:43:28;97537.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:46:09;97543.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:48:52;97533.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:51:33;97526.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:54:26;97531.00;;;18.30
20165;BMP180;10242;50.526;9.710;2020-06-10T12:57:02;97532.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:59:43;97520.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T13:02:44;97523.00;;;18.40
20165;BMP180;10242;50.526;9.710;2020-06-10T13:05:26;97532.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:08:02;97531.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:10:38;97533.00;;;18.40
20165;BMP180;10242;50.526;9.710;2020-06-10T13:13:19;97539.00;;;18.40
20165;BMP180;10242;50.526;9.710;2020-06-10T13:16:01;97536.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:18:45;97529.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:21:30;97530.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T13:24:23;97526.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T13:26:57;97531.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T13:29:38;97532.00;;;17.50
20165;BMP180;10242;50.526;9.710;2020-06-10T13:32:23;97533.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T13:35:14;97531.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:37:58;97526.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:40:52;97520.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:43:30;97517.00;;;18.20
