sensor_id;sensor_type;location;lat;lon;timestamp;temperature
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:30:28;16.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:33:07;16.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:35:39;16.87
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:38:25;16.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:41:16;16.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:43:54;16.62
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:46:31;16.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:49:17;16.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:52:09;16.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:54:57;16.12
11301;DS18B20;5706;50.650;13.380;2020-06-10T09:57:44;16.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:00:40;15.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:03:25;15.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:06:10;15.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:08:55;15.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:11:37;15.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:14:22;15.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:17:07;15.63
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:19:52;15.63
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:22:44;15.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:25:29;15.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:28:20;15.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:30:57;15.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:33:42;15.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:36:18;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:38:55;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:41:30;15.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:44:10;15.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:46:54;15.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:49:31;15.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:52:12;15.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:54:53;15.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T10:57:41;15.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:00:22;15.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:03:07;15.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:05:58;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:08:42;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:11:30;14.87
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:14:21;14.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:17:06;14.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:19:51;14.87
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:22:28;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:25:15;15.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:28:00;15.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:30:44;15.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:33:21;15.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:35:51;15.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:38:35;15.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:41:28;15.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:44:11;15.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:46:46;15.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:49:25;15.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:52:07;15.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:54:37;15.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T11:57:19;15.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:00:08;14.87
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:02:56;14.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:05:38;14.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:08:13;14.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:10:58;14.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:13:37;14.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:16:25;14.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:19:10;14.63
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:21:48;14.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:24:27;14.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:27:12;14.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:29:45;14.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:32:19;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:35:00;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:37:42;15.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:40:29;14.87
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:43:14;14.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:45:49;14.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:48:42;14.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:51:26;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:54:00;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:56:37;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T12:59:18;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:02:03;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:04:48;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:07:43;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:10:28;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:13:05;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:15:59;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:18:48;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:21:27;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:24:09;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:26:53;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:29:27;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:32:12;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:34:53;14.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:37:31;14.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:40:32;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:43:12;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:45:56;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:48:34;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:51:11;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:53:48;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:56:44;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T13:59:29;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:02:22;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:05:15;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:07:51;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:10:17;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:12:43;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:15:24;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:18:10;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:21:06;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:23:48;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:26:28;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:29:11;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:31:52;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:34:42;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:37:30;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:40:15;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:42:52;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:45:31;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:48:13;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:50:55;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:53:51;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:56:36;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T14:59:18;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:01:54;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:04:35;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:07:03;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:09:54;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:12:39;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:15:20;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:18:05;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:20:46;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:23:28;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:26:17;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:29:01;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:31:40;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:34:36;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:37:19;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:39:59;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:42:37;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:45:13;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:47:58;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:50:43;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:53:34;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:56:16;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T15:59:01;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:01:46;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:04:28;14.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:07:13;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:09:49;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:12:38;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:15:18;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:17:53;14.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:20:34;14.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:23:20;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:26:17;14.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:28:59;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:31:37;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:34:21;14.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:37:05;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:39:49;14.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:42:41;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:45:35;14.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:48:17;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:51:06;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:53:44;14.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:56:28;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T16:59:07;14.13
