sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
26640;HPM;14269;47.358;0.724;2020-06-10T13:18:25;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:21:23;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:24:35;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:27:27;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:30:19;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:30:51;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:33:51;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:36:43;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:37:15;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:37:47;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:40:46;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:43:38;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:44:09;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:44:41;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:47:50;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:50:52;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:53:44;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:57:06;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T13:57:38;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:00:29;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:01:00;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:01:32;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:01:51;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:05:02;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:07:53;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:08:04;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:08:14;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:08:24;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:08:34;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:08:45;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:08:55;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:09:05;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:09:14;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:09:24;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:09:34;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:09:45;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:09:55;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:10:05;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:10:15;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:10:25;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:10:35;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:10:45;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:10:55;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:11:05;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:11:17;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:12:13;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:15:18;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:18:30;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:21:32;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:24:34;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:27:26;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:30:18;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:33:10;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:36:12;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:36:43;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:40:14;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:40:57;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:41:28;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:42:00;8.0;9.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:44:58;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:47:49;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:50:41;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:53:53;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:54:25;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:57:16;8.0;9.0
26640;HPM;14269;47.358;0.724;2020-06-10T14:59:57;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:03:09;8.0;9.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:05:51;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:06:17;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:06:48;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:09:54;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:12:46;8.0;9.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:15:48;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:16:19;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:16:51;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:20:00;8.0;9.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:23:12;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:26:25;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:29:16;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:32:08;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:32:40;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:33:12;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:36:31;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:39:43;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:42:35;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:45:37;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:48:59;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:49:31;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:52:21;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:54:43;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:55:15;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:57:35;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T15:59:46;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:02:48;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:05:50;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:06:22;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:09:13;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:09:45;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:10:49;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:13:45;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:14:17;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:17:18;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:20:50;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:23:52;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:24:24;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:26:54;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:30:16;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:33:28;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:34:00;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:37:01;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:40:03;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:43:04;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:45:56;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:48:48;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:51:40;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:52:36;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:55:33;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:58:45;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T16:59:16;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:02:07;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:05:29;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:06:01;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:09:02;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:09:34;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:10:06;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:13:04;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:16:06;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:19:18;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:22:40;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:23:24;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:23:56;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:24:28;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:26:43;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:27:26;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:30:25;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:30:57;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:33:58;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:36:09;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:39:11;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:39:42;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:40:14;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:43:14;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:43:45;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:46:46;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:49:48;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:50:19;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:55:22;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:56:02;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:59:14;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T17:59:46;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:00:18;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:02:26;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:05:38;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:06:10;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:09:00;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:11:52;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:14:04;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:14:35;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:15:07;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:15:39;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:16:11;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:17:24;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:17:55;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:20:58;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:21:39;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:22:11;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:22:56;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:26:12;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:26:52;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:27:33;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:28:05;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:31:05;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:31:37;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:34:37;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:35:09;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:36:49;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:39:40;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:42:52;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:45:54;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:46:26;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:49:17;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:52:39;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:55:41;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T18:56:13;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:00:14;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:00:46;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:01:17;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:01:49;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:04:47;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:07:39;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:08:50;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:12:02;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:12:33;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:15:34;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:18:36;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:19:19;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:22:18;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:25:20;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:29:13;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:33:25;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:37:28;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:40:20;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:43:22;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:44:05;2.0;3.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:46:54;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:47:51;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:48:22;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:51:17;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:54:09;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:57:01;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T19:59:53;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:03:35;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:07:38;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:08:09;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:08:50;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:09:21;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:10:06;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:13:01;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:16:03;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:16:35;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:17:07;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:17:38;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:18:10;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:21:47;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:24:49;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:28:04;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:30:54;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:34:27;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:35:27;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:39:22;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:39:54;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:43:02;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:45:54;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:48:46;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:51:38;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:54:30;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T20:57:32;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:00:28;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:01:02;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:01:34;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:05:57;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:06:42;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:07:13;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:10:10;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:10:42;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:13:42;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:14:24;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:17:15;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:20:07;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:22:48;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:25:40;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:28:22;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:31:14;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:35:37;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:38:39;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:42:01;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:44:43;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:47:24;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:50:16;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:52:58;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:55:40;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T21:58:11;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:01:04;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:01:36;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:02:10;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:02:43;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:03:15;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:03:46;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:04:18;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:04:50;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:07:58;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:11:11;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:14:12;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:17:04;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:19:55;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:20:13;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:24:39;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:27:30;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:31:23;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:32:10;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:35:05;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:37:57;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:40:49;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:41:21;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:44:11;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:46:43;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:49:15;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:51:46;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:54:38;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:57:30;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T22:58:11;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:01:02;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:03:54;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:08:17;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:11:09;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:11:41;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:14:31;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:17:03;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:19:34;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:22:06;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:24:48;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:28:20;3.0;4.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:31:22;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:32:22;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:35:25;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:38:16;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:41:08;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:44:00;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:44:32;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:45:05;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:48:13;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:48:45;4.0;5.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:49:16;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:52:26;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:53:10;7.0;8.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:53:42;5.0;6.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:54:14;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:54:46;8.0;9.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:57:49;6.0;7.0
26640;HPM;14269;47.358;0.724;2020-06-10T23:58:21;6.0;7.0
