sensor_id;sensor_type;location;lat;lon;timestamp;counts_per_minute;hv_pulses;tube;counts;sample_time_ms
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:21:38;86;112;;217;149752
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:24:10;77;114;;193;149936
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:26:33;82;111;;208;151416
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:29:09;75;118;;187;148787
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:31:21;94;112;;237;150635
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:34:00;87;130;;216;148161
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:36:26;84;121;;214;151473
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:39:11;74;125;;188;150693
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:41:37;81;110;;203;149165
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:44:09;78;114;;198;150589
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:46:29;86;112;;216;150232
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:49:14;78;122;;194;148206
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:51:35;74;105;;188;151353
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:53:49;77;117;;193;149829
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:56:16;90;132;;227;149677
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T11:59:09;82;135;;207;150770
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:01:21;78;111;;197;150421
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:03:52;89;130;;222;149146
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:06:22;71;129;;179;150650
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:09:11;80;129;;200;149354
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:11:24;77;110;;194;150268
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:14:04;83;127;;208;149974
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:16:33;80;116;;202;149743
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:19:09;79;119;;198;150328
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:21:42;77;109;;194;149746
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:23:58;67;109;;169;150673
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:26:39;95;122;;238;149213
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:29:04;82;112;;204;148798
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:31:27;79;117;;200;150406
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:33:46;78;124;;198;151695
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:36:19;89;135;;218;146639
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:38:55;71;133;;183;153236
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T12:41:41;73;122;;183;149558
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:28:57;72;150;;180;149816
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:31:34;76;125;;189;148202
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:33:48;88;117;;224;151637
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:36:39;91;133;;229;150300
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:39:10;84;112;;210;149175
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:41:18;85;111;;214;150102
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:44:09;83;133;;209;150930
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:46:24;70;112;;175;149843
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:49:00;81;127;;204;150295
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:51:12;90;121;;226;149730
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:54:11;80;139;;202;149762
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:56:29;81;111;;205;150456
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T13:59:12;93;122;;234;149611
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:01:28;75;109;;189;150230
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:04:11;79;123;;193;145071
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:06:17;84;111;;217;153633
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:08:32;75;134;;190;150380
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:11:03;86;150;;217;150562
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:14:09;86;149;;215;149864
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:16:37;85;112;;213;149221
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:18:48;85;114;;217;151526
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:21:34;80;133;;200;149770
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:23:51;76;117;;190;148801
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:26:27;86;130;;217;150141
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:29:02;86;122;;217;150547
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:31:39;82;118;;205;149946
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:34:03;88;110;;222;150803
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:36:18;82;118;;207;149999
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:39:06;85;134;;210;148231
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:41:39;82;118;;208;151233
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:44:11;72;107;;181;149386
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:46:41;90;110;;228;150407
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:49:12;87;110;;219;150590
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:51:37;77;109;;190;147277
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:53:55;79;114;;202;151678
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:56:31;83;126;;208;149833
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T14:59:06;77;120;;196;151068
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:01:39;82;115;;202;147330
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:03:52;84;112;;215;152008
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:06:26;80;129;;200;149757
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:09:11;78;123;;196;150689
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:11:39;75;110;;189;150225
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:13:48;67;110;;169;149582
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:16:42;82;133;;205;149861
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:18:56;89;109;;224;149910
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:21:33;74;126;;188;150531
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:23:58;88;118;;221;150312
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:26:26;82;119;;207;150007
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:28:51;75;125;;189;149990
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:31:24;75;130;;190;150100
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:33:58;86;128;;215;149404
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:36:26;80;123;;197;147112
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:38:48;72;126;;186;153353
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:41:34;87;133;;218;149330
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:44:08;86;117;;216;150401
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:46:15;76;113;;192;150133
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:48:54;83;136;;208;149901
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:51:33;85;127;;213;149895
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:54:01;78;118;;197;150121
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:56:39;84;120;;210;149594
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T15:59:10;72;113;;183;150570
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:01:40;81;111;;202;149428
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:04:09;79;111;;197;148127
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:06:39;86;112;;219;152099
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:09:13;85;112;;214;149811
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:11:40;80;103;;203;150719
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:14:09;72;111;;180;148944
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:16:45;82;112;;207;150165
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:19:02;79;103;;200;150591
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:21:38;78;116;;197;150193
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:23:55;81;108;;203;149329
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:26:51;72;126;;180;149866
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:29:01;67;100;;168;150305
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:31:36;80;119;;201;150548
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:33:48;87;118;;217;148790
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:36:34;72;133;;182;151125
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:38:56;90;117;;225;149801
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:41:24;82;126;;205;149253
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:43:58;86;127;;217;151010
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:46:24;79;123;;197;149587
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:51:36;70;141;;175;148616
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:54:10;82;113;;207;151129
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:56:43;82;115;;205;148721
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T16:58:57;73;105;;184;150925
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:01:34;81;124;;203;148804
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:04:02;77;114;;195;151023
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:06:34;89;117;;222;149020
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:09:09;85;115;;217;151453
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:11:30;87;113;;218;149822
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:14:17;79;119;;200;150589
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:16:31;80;105;;202;149893
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:18:56;81;120;;202;149222
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:21:27;85;126;;214;150677
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:24:09;83;124;;209;150344
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:26:41;94;112;;231;147171
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:29:07;87;111;;223;152637
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:31:25;95;114;;239;149584
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:34:14;78;126;;197;150577
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:36:15;77;108;;193;149995
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:39:11;82;137;;205;148889
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:41:39;79;110;;197;149045
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:44:03;83;112;;210;151507
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:46:27;83;113;;208;149565
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:49:05;84;124;;213;150741
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:51:31;83;117;;209;149822
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:54:09;86;120;;217;150364
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:56:37;81;112;;204;149607
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T17:58:58;78;114;;196;150254
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:01:34;85;123;;211;148155
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:04:09;83;114;;210;151274
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:06:29;91;112;;229;150760
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:08:56;79;122;;199;149549
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:11:39;80;126;;199;148863
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:13:56;79;112;;200;150068
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:16:39;78;125;;197;150904
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:18:56;78;109;;197;149930
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:21:34;79;126;;201;150754
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:24:09;85;117;;212;148254
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:26:25;76;113;;194;151386
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:29:00;84;126;;211;148965
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:31:44;68;121;;173;151297
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:34:00;81;108;;204;149640
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:36:30;81;122;;205;150308
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:39:06;79;121;;198;149807
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:41:28;79;115;;197;149285
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:44:09;73;123;;184;149873
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:46:33;78;113;;197;149750
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:48:51;84;118;;206;146597
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:51:39;84;127;;219;154778
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:53:46;83;112;;206;148873
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:56:38;78;136;;197;150452
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T18:58:56;98;114;;246;150279
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:01:32;86;126;;214;149228
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:04:09;88;120;;222;150188
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:06:33;85;113;;214;150404
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:08:48;88;119;;221;149901
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:11:29;88;131;;221;150502
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:14:09;86;123;;215;148459
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:16:24;73;112;;185;151681
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:18:59;89;127;;223;149359
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:21:29;73;123;;184;149997
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:24:04;81;120;;204;150688
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:26:42;91;113;;228;149472
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:28:54;79;107;;199;149314
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:31:21;84;127;;212;150400
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:34:12;75;130;;187;148698
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:36:24;85;109;;216;151291
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:39:00;81;127;;201;148870
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:41:26;90;113;;229;151576
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:44:17;79;150;;197;148802
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:47:04;79;130;;199;150610
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:49:26;82;114;;206;150461
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:51:47;72;122;;182;150003
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:54:23;80;130;;202;149968
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:57:09;66;124;;164;148964
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T19:59:26;80;108;;202;150528
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:02:07;75;117;;189;150370
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:04:38;81;111;;202;148975
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:07:07;80;108;;203;151086
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:09:39;73;110;;184;150092
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:12:00;85;108;;215;150113
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:14:29;82;117;;204;149148
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:17:08;82;116;;207;150847
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:19:42;83;110;;210;150016
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:22:02;95;109;;237;149389
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:24:34;85;116;;211;148513
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:26:44;66;113;;168;150979
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:29:17;76;133;;191;149982
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:31:50;69;127;;171;147357
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:34:38;75;127;;193;152971
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:37:02;90;110;;226;150187
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:39:44;87;115;;219;150299
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:41:52;89;108;;223;149857
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:44:20;80;122;;201;150084
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:47:10;85;127;;211;148532
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:49:41;83;108;;211;151841
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:51:50;75;107;;184;145410
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:54:25;79;126;;205;154294
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:57:00;79;123;;198;149401
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T20:59:34;80;117;;202;150425
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:02:05;82;115;;206;149749
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:04:18;81;113;;203;150015
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:06:56;73;132;;185;150692
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:09:33;83;118;;208;149752
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:11:56;78;111;;196;150188
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:14:32;74;122;;185;149485
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:16:56;68;115;;171;149604
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:19:13;90;122;;227;150321
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:22:01;77;133;;194;149955
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:24:29;72;117;;182;150557
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:26:55;76;119;;192;149880
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:29:29;77;123;;194;149429
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:32:05;81;116;;205;150732
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:34:23;86;112;;216;149825
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:36:52;71;125;;177;148517
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:39:32;77;125;;196;151760
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:41:39;84;115;;210;148477
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:44:17;82;139;;205;149859
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:46:50;82;130;;209;151676
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:49:20;83;124;;207;148114
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:51:56;80;127;;204;151595
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:54:12;74;121;;186;149892
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:56:40;80;135;;200;148406
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T21:59:11;89;137;;225;151149
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:02:06;78;136;;194;149060
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:04:38;69;107;;176;151318
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:06:41;88;110;;221;149653
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:09:27;82;136;;206;149566
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:11:47;81;111;;206;150846
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:14:18;69;130;;174;149849
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:16:47;85;130;;213;150103
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:19:22;77;129;;194;149919
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:22:07;79;126;;197;149568
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:24:20;78;111;;198;150447
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:26:45;89;127;;223;149312
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:29:26;69;132;;176;150859
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:32:16;83;120;;208;149830
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:34:20;83;103;;208;150324
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:36:55;82;127;;205;149644
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:39:17;83;123;;206;148889
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:41:38;76;121;;193;151231
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:44:05;81;139;;205;150161
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:46:37;79;143;;198;150226
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:49:06;78;138;;197;149821
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:51:52;79;138;;198;149916
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:54:36;84;126;;209;148730
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:56:53;89;112;;225;151020
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T22:59:20;78;125;;196;150115
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:01:41;76;128;;192;150217
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:04:35;75;136;;188;150138
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:07:05;79;112;;196;147408
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:09:15;92;112;;233;151539
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:11:50;80;131;;203;151094
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:14:31;89;125;;221;148736
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:16:35;86;116;;217;151251
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:19:04;79;143;;199;149696
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:21:34;83;141;;210;150182
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:24:11;78;144;;194;149156
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:26:44;78;137;;197;149727
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:29:20;74;133;;186;150397
